origen,destino,tipo_dia,viajes
14037,41091,festivo,19.996
FRJ23,29067,laborable,19.978
41023,29067,laborable,19.971
06005_AM,41091,festivo,19.938
48011,29067,laborable,19.915
13098_AM,29067,festivo,19.852
12135,29067,laborable,19.839
29023,41091,festivo,19.815
41094,29067,laborable,19.796
35019,29067,laborable,19.786
04902,41091,festivo,19.786
18907_AM,41091,festivo,19.726
23095,41091,laborable,19.706
29001,41091,festivo,19.693
46216,41091,laborable,19.630000000000003
13015,41091,laborable,19.624000000000002
FRJ15,29067,festivo,19.593
41045,29067,laborable,19.564999999999998
18137_AM,29067,laborable,19.544
14001,41091,laborable,19.53
23044_AM,29067,festivo,19.524
14046,41091,laborable,19.522
18182,29067,laborable,19.515
23096,29067,laborable,19.511
08112,41091,laborable,19.457
12040,41091,festivo,19.418
17079,29067,festivo,19.413
46094,41091,laborable,19.413
18047,41091,festivo,19.398
40155,41091,festivo,19.391
14009,41091,laborable,19.382
20043_AM,41091,festivo,19.369
06080_AM,41091,laborable,19.36
FRB06,41091,laborable,19.341
18912_AM,29067,laborable,19.341
06901,41091,laborable,19.33
09059,29067,festivo,19.316000000000003
45188_AM,29067,laborable,19.288
15066,41091,laborable,19.262
41058,29067,festivo,19.256999999999998
14023_AM,29067,festivo,19.246
06903_AM,41091,festivo,19.217000000000002
21060,29067,laborable,19.129
FRK22,41091,festivo,19.096
13054,41091,festivo,19.07
06002,41091,festivo,19.047
07031,29067,festivo,19.005
06097_AM,41091,laborable,18.952
45081,29067,laborable,18.941
13019,41091,laborable,18.932000000000002
19319,29067,laborable,18.931
29095_AM,41091,laborable,18.905
13052,29067,laborable,18.842
04088_AM,29067,laborable,18.826
08046,41091,laborable,18.804000000000002
45087,41091,laborable,18.775
08231,41091,laborable,18.767
07061,29067,laborable,18.767
18027_AM,29067,festivo,18.733
08077,41091,laborable,18.708
06158,29067,festivo,18.701999999999998
48027,41091,laborable,18.696
08073,41091,festivo,18.666
08200,41091,festivo,18.645
06120,29067,laborable,18.634999999999998
18036,41091,festivo,18.614
08184,41091,laborable,18.59
33004,29067,laborable,18.572
04029,41091,laborable,18.570999999999998
18157_AM,29067,laborable,18.566
23095,41091,festivo,18.558
27028,29067,laborable,18.535
08073,29067,laborable,18.506
FRD21,41091,laborable,18.505
08101,41091,festivo,18.403
04066,41091,laborable,18.402
46193,29067,laborable,18.396
18150,41091,festivo,18.387
19024,29067,laborable,18.353
06120,41091,laborable,18.325
PT187,41091,laborable,18.296
18011,41091,festivo,18.283
03104,29067,laborable,18.265
41067,29067,laborable,18.248
13013,29067,laborable,18.215
21040_AM,29067,laborable,18.194
41027,29067,laborable,18.188
FRJ13,41091,festivo,18.181
49021,41091,laborable,18.168
07056,41091,festivo,18.168
14039_AM,41091,festivo,18.163
38017,29067,laborable,18.161
14014,29067,festivo,18.157
23075,41091,festivo,18.101
18165,41091,festivo,18.083000000000002
21002,29067,laborable,18.076999999999998
32054,41091,festivo,18.033
14014,41091,festivo,18.027
24089,29067,laborable,18.008
06066_AM,41091,festivo,18.007
07057,41091,festivo,17.997
41005,29067,festivo,17.935
06158,29067,laborable,17.927
23066,29067,laborable,17.882
18108_AM,29067,festivo,17.875
23088,41091,festivo,17.858
03031,29067,festivo,17.846
14065_AM,41091,festivo,17.845
14012,29067,festivo,17.838
08113,41091,laborable,17.817
28129,29067,laborable,17.808
45087,29067,laborable,17.798000000000002
33024,29067,festivo,17.749
28160,41091,festivo,17.736
23056,41091,laborable,17.676000000000002
29043,41091,festivo,17.666
03065,29067,festivo,17.637999999999998
23099,41091,laborable,17.576
48901,41091,laborable,17.564999999999998
FRL05,41091,festivo,17.554000000000002
14010,41091,festivo,17.508000000000003
28106,29067,laborable,17.499
FRC24,29067,laborable,17.486
28006,41091,festivo,17.486
06903_AM,41091,laborable,17.482
41047,29067,festivo,17.473
11013,41091,festivo,17.471
46213,41091,laborable,17.461000000000002
30002,41091,laborable,17.451
46202,29067,laborable,17.400000000000002
48044,29067,laborable,17.396
23097_AM,41091,laborable,17.389
41007,29067,laborable,17.372
14004_AM,29067,festivo,17.337
18182,29067,festivo,17.314999999999998
28181,41091,festivo,17.312
FRC13,41091,laborable,17.310000000000002
17095,41091,laborable,17.302
06128,41091,laborable,17.248
28113,41091,festivo,17.209
28106,29067,festivo,17.198
03122,41091,laborable,17.18
43043_AM,29067,laborable,17.146
07031,29067,laborable,17.099
43142_AM,29067,festivo,17.083
30039_AM,29067,laborable,17.077
06067_AM,29067,laborable,17.064999999999998
FR103,41091,laborable,17.054
23053,29067,festivo,17.022
08200,29067,festivo,17.003
11021,41091,festivo,16.987000000000002
08121,41091,laborable,16.968
41036,29067,laborable,16.878
48078,29067,laborable,16.874
18095,29067,festivo,16.863
30037,29067,laborable,16.827
30037,41091,laborable,16.815
14074_AM,29067,laborable,16.802
11037,29067,laborable,16.786
FRD22,29067,laborable,16.751
18150,41091,laborable,16.689
10109_AM,41091,festivo,16.686
36053,41091,laborable,16.653
28015,29067,laborable,16.608
13079,29067,festivo,16.59
18164_AM,29067,laborable,16.576
13042_AM,41091,laborable,16.560000000000002
04011_AM,29067,festivo,16.539
41049,29067,festivo,16.528
15017,41091,laborable,16.524
08217,41091,laborable,16.511
39020,41091,laborable,16.503
46186,41091,laborable,16.489
10087_AM,41091,laborable,16.479
15031,41091,laborable,16.44
28004,41091,laborable,16.43
36057,29067,festivo,16.391
35026,29067,festivo,16.376
43123,41091,laborable,16.368
30043,29067,laborable,16.364
05019,29067,laborable,16.341
29039,41091,festivo,16.341
14009,29067,festivo,16.311
21002,29067,festivo,16.273
18079,29067,festivo,16.252
06103,41091,festivo,16.249
08114,29067,laborable,16.244999999999997
23073_AM,41091,laborable,16.174
23903_AM,29067,laborable,16.156
FRJ15,41091,festivo,16.143
14067,29067,festivo,16.12
04092,29067,laborable,16.096
46177_AM,41091,laborable,16.095
23075,41091,laborable,16.073
18057,41091,festivo,16.07
14029_AM,29067,festivo,16.062
FRG01,41091,laborable,16.049
08172,41091,laborable,15.999
08124,29067,laborable,15.913
30036,29067,festivo,15.870999999999999
41070,29067,festivo,15.865
28015,41091,festivo,15.841000000000001
03088,29067,festivo,15.789000000000001
41025_AM,29067,laborable,15.767999999999999
28161,29067,festivo,15.734
10140_AM,41091,laborable,15.732
28130,29067,festivo,15.712
08298,41091,laborable,15.636
13015,29067,festivo,15.587
23011_AM,41091,festivo,15.584
03133,41091,festivo,15.584
13001_AM,41091,festivo,15.581
40149_AM,41091,festivo,15.579999999999998
07020,41091,laborable,15.572
18173,41091,festivo,15.568
41016,29067,festivo,15.564
21072,29067,laborable,15.561
23070,29067,festivo,15.557
08015,41091,festivo,15.54
31201,29067,laborable,15.533000000000001
04088_AM,41091,laborable,15.532
18013,41091,laborable,15.469999999999999
14050,29067,festivo,15.466000000000001
37294,41091,laborable,15.403
42173,41091,laborable,15.399000000000001
08054,41091,festivo,15.398
23902,29067,laborable,15.396
21013,29067,laborable,15.392
08035,41091,laborable,15.372
46085,41091,festivo,15.367
03031,29067,laborable,15.359
FRK27,41091,festivo,15.354
23079_AM,41091,laborable,15.339
14041,29067,festivo,15.337
41034,29067,festivo,15.297
46169,41091,laborable,15.279
13056,41091,festivo,15.209
35030,41091,festivo,15.198
FRE12,41091,festivo,15.197
14012,41091,festivo,15.174000000000001
08217,41091,festivo,15.172
FRG02,29067,laborable,15.127
18152_AM,29067,festivo,15.114999999999998
45041,41091,laborable,15.100999999999999
25217,41091,laborable,15.067
10177_AM,41091,laborable,15.047
30008,29067,festivo,15.046
23015_AM,29067,festivo,14.975000000000001
10037,29067,festivo,14.937
28006,29067,festivo,14.922
13015,41091,festivo,14.89
30017,29067,laborable,14.838
21042,29067,festivo,14.834
28181,29067,laborable,14.827
07042,41091,laborable,14.796
23099,41091,festivo,14.780000000000001
19046,41091,laborable,14.766
18108_AM,41091,festivo,14.765
23080_AM,41091,festivo,14.753
23014,41091,laborable,14.728
08073,29067,festivo,14.72
07032,41091,laborable,14.718
21060,29067,festivo,14.712
18066,29067,festivo,14.711
46078,41091,laborable,14.703999999999999
36060,41091,laborable,14.685
03058,29067,laborable,14.683
04064,29067,festivo,14.683
46013,41091,laborable,14.654
14065_AM,29067,laborable,14.649999999999999
14051_AM,41091,laborable,14.636
36038,41091,festivo,14.629
20064,29067,laborable,14.628
28032_AM,41091,laborable,14.627
29046,41091,laborable,14.624
46159,29067,laborable,14.623000000000001
41089,29067,festivo,14.616
48085,41091,laborable,14.542000000000002
33044,41091,festivo,14.52
23070,41091,laborable,14.477
28903,29067,festivo,14.477
03119,41091,festivo,14.454
18063_AM,41091,laborable,14.451
14050,29067,laborable,14.431000000000001
06160_AM,41091,festivo,14.43
08140,41091,laborable,14.413
41052,29067,festivo,14.378
35004,29067,festivo,14.377
28040,29067,laborable,14.369
04003,41091,laborable,14.366
06109,41091,festivo,14.341999999999999
29086_AM,41091,festivo,14.332
28067_AM,41091,laborable,14.326
29059,41091,festivo,14.318999999999999
46111,41091,laborable,14.292
33035,41091,laborable,14.24
37067_AM,41091,laborable,14.197
46220,29067,laborable,14.189
45166_AM,29067,laborable,14.158
23053,29067,laborable,14.152000000000001
04047_AM,29067,festivo,14.125
41086,29067,festivo,14.124
28014,29067,festivo,14.115
23074_AM,41091,laborable,14.111
03011,41091,festivo,14.1
13042_AM,29067,festivo,14.065
18165,41091,laborable,14.064
07033,29067,festivo,14.04
30035,29067,laborable,14.038
18098,29067,laborable,14.017
06120,41091,festivo,14.012
07061,41091,laborable,14.0
15057,41091,laborable,13.997
10109_AM,41091,laborable,13.976
20069,41091,festivo,13.956999999999999
23044_AM,41091,laborable,13.934
28134,29067,festivo,13.933
18194,41091,festivo,13.92
07047_AM,41091,laborable,13.904
08097_AM,41091,laborable,13.893
10116_AM,41091,festivo,13.881
04006,41091,festivo,13.88
26089,29067,festivo,13.852
10061_AM,41091,festivo,13.821000000000002
18911,41091,laborable,13.82
08077,41091,festivo,13.805
10127,41091,festivo,13.795
35014,41091,laborable,13.791
04069,29067,festivo,13.779
03063,29067,laborable,13.768
39035,41091,laborable,13.742
45187,41091,laborable,13.66
18088_AM,29067,festivo,13.659
23093_AM,41091,laborable,13.648
35009,41091,festivo,13.623
FRH01,41091,laborable,13.606
10147_AM,41091,festivo,13.584
13015,29067,laborable,13.572000000000001
23063_AM,41091,laborable,13.571
48036,29067,laborable,13.567
PT112,29067,laborable,13.548
14008,29067,laborable,13.547
15036,41091,laborable,13.515
16190,41091,laborable,13.507
46014,41091,laborable,13.504
28129,29067,festivo,13.477
07027,41091,laborable,13.468
03113,41091,laborable,13.463999999999999
02069,41091,laborable,13.46
05021_AM,41091,laborable,13.449
23072_AM,41091,festivo,13.443999999999999
33066,29067,laborable,13.439
41055,29067,festivo,13.435
48082,41091,laborable,13.415
41078,29067,festivo,13.405999999999999
11902_AM,29067,laborable,13.399000000000001
13079,41091,laborable,13.384
23080_AM,29067,laborable,13.361
04903,41091,laborable,13.337
23072_AM,41091,laborable,13.334
48034,41091,laborable,13.321000000000002
14051_AM,29067,laborable,13.297999999999998
41096,29067,festivo,13.271
14037,41091,laborable,13.263
13020_AM,29067,laborable,13.262
04032,41091,laborable,13.247
41032_AM,29067,laborable,13.238999999999999
07006,41091,laborable,13.235
07027,41091,festivo,13.233
38017,29067,festivo,13.2
43038_AM,41091,laborable,13.196
46009,29067,festivo,13.176
03044_AM,41091,festivo,13.156
21007_AM,29067,festivo,13.127
08245,41091,festivo,13.120999999999999
26036,41091,laborable,13.116
23028,41091,laborable,13.100000000000001
15043,41091,festivo,13.08
10061_AM,29067,laborable,13.07
03139,41091,laborable,13.057
24142,41091,laborable,13.038
08200,29067,laborable,13.024999999999999
49065_AM,41091,laborable,13.021999999999998
10184_AM,41091,laborable,13.018
07039,41091,laborable,12.987
FRD11,41091,laborable,12.978
29002_AM,41091,laborable,12.971
38011,41091,laborable,12.952
37085,41091,laborable,12.913
30035,29067,festivo,12.911999999999999
14070_AM,29067,festivo,12.904
23034,29067,laborable,12.888
28148,41091,festivo,12.886
45161,41091,laborable,12.870000000000001
23007_AM,41091,laborable,12.85
28002,29067,festivo,12.815
20902,41091,laborable,12.801
06126_AM,41091,festivo,12.779
41901,29067,laborable,12.772
41070,29067,laborable,12.748000000000001
28104,41091,festivo,12.727
38006,41091,festivo,12.702
04057_AM,29067,festivo,12.68
50025,41091,laborable,12.678999999999998
33037,41091,laborable,12.678
48043,41091,laborable,12.672999999999998
21070,29067,laborable,12.665
30038,41091,laborable,12.654
41019,29067,festivo,12.648
02033_AM,41091,laborable,12.641
04904,29067,festivo,12.626999999999999
06154,41091,laborable,12.625
07044,29067,laborable,12.62
14073,41091,festivo,12.616
23012_AM,29067,laborable,12.612
14004_AM,41091,festivo,12.609000000000002
35018,29067,laborable,12.592
28007,29067,festivo,12.578
07045_AM,41091,laborable,12.561
12040,29067,festivo,12.552
14001,41091,festivo,12.55
43100,41091,laborable,12.508
28080,41091,festivo,12.501
45185,41091,laborable,12.48
45064,41091,laborable,12.479
28127,29067,festivo,12.472999999999999
45019,41091,laborable,12.466000000000001
45173,41091,laborable,12.463000000000001
18116_AM,41091,laborable,12.462
06094_AM,41091,festivo,12.434000000000001
41087,29067,laborable,12.42
03133,29067,festivo,12.414000000000001
07001,41091,laborable,12.41
18105,29067,festivo,12.355
08270,29067,laborable,12.351
16078,41091,laborable,12.350999999999999
08020,41091,laborable,12.35
08211,29067,laborable,12.342
14008,41091,festivo,12.333
23902,41091,laborable,12.329
13082,29067,festivo,12.314
46202,41091,laborable,12.283
23067,41091,festivo,12.272
08054,41091,laborable,12.268
18184_AM,41091,laborable,12.268
35009,41091,laborable,12.263
08307,29067,laborable,12.254
03089,29067,laborable,12.253
46102,41091,festivo,12.234
23046_AM,41091,festivo,12.232
38026,41091,laborable,12.217
18035_AM,29067,laborable,12.211
06160_AM,29067,laborable,12.207
45171_AM,41091,festivo,12.184
19274_AM,29067,laborable,12.159
46244,29067,laborable,12.154
43092,41091,laborable,12.146
46139,41091,laborable,12.129
35028,41091,laborable,12.108
38005,41091,festivo,12.101
23099,29067,festivo,12.074
06072,29067,festivo,12.072
28013,41091,festivo,12.049
03122,41091,festivo,12.035
14070_AM,29067,laborable,12.016
23018,41091,laborable,12.008
FRK13,41091,laborable,11.999
PT16J,41091,laborable,11.998000000000001
46213,29067,laborable,11.983
18063_AM,29067,festivo,11.979
41020,29067,festivo,11.972999999999999
10175_AM,41091,festivo,11.968
06159,41091,laborable,11.96
23007_AM,41091,festivo,11.943
45082_AM,41091,festivo,11.921
PT16H,41091,festivo,11.919
43148,41091,festivo,11.897
18071_AM,41091,laborable,11.886
30026,29067,laborable,11.86
48003,41091,laborable,11.852
18194,29067,festivo,11.849
41033_AM,29067,festivo,11.847
14073,29067,laborable,11.845
18079,41091,festivo,11.845
06039_AM,41091,festivo,11.833
06123_AM,41091,festivo,11.83
18147,41091,festivo,11.785
06085_AM,29067,laborable,11.785
46085,29067,laborable,11.784
08076,41091,laborable,11.775
07022,29067,laborable,11.764
29043,41091,laborable,11.757
47085,41091,laborable,11.725999999999999
23088,29067,festivo,11.702
06011,29067,festivo,11.7
06154,41091,festivo,11.677
12032,41091,festivo,11.672
14025,41091,festivo,11.666
48036,41091,laborable,11.656
37103_AM,41091,laborable,11.652
08118,41091,laborable,11.636
23026,29067,festivo,11.632
03090,41091,laborable,11.61
41019,29067,laborable,11.605
28115,29067,festivo,11.602
33025,41091,laborable,11.595
08248,41091,laborable,11.593
18056,29067,festivo,11.582999999999998
13097_AM,29067,festivo,11.57
08266,29067,laborable,11.559000000000001
26071_AM,41091,festivo,11.558
08281,41091,laborable,11.554
FRF11,41091,festivo,11.552
14024_AM,41091,festivo,11.519
45165,29067,laborable,11.494
23072_AM,29067,laborable,11.492
08148,41091,festivo,11.486
04047_AM,41091,laborable,11.475
03133,41091,laborable,11.45
14018,41091,festivo,11.425
11016,29067,festivo,11.415
28113,29067,festivo,11.392
11025,41091,festivo,11.391
13033_AM,29067,laborable,11.39
28061,41091,laborable,11.389
28152,41091,laborable,11.382000000000001
09219,29067,laborable,11.36
13038_AM,41091,laborable,11.339
19105,29067,laborable,11.328
18048,41091,laborable,11.32
33016,29067,laborable,11.303
03079,41091,laborable,11.297
11901,29067,festivo,11.29
23061_AM,41091,festivo,11.29
03111,41091,laborable,11.286
28075,29067,laborable,11.286
21054,29067,laborable,11.283000000000001
08298,29067,laborable,11.265
30901,29067,laborable,11.257
30009,29067,laborable,11.253
10113_AM,41091,laborable,11.231
33012,41091,laborable,11.22
08136,29067,laborable,11.216999999999999
28084,41091,laborable,11.204
02003,29067,festivo,11.2
46077,29067,laborable,11.196
30003,41091,laborable,11.193000000000001
23066,41091,laborable,11.177
29080,41091,festivo,11.157
35014,29067,laborable,11.143
04093,29067,laborable,11.136000000000001
13053_AM,41091,festivo,11.121
FRI15,41091,festivo,11.120999999999999
36045,41091,laborable,11.116
38053_AM,41091,festivo,11.107
21050,29067,festivo,11.097
43166_AM,29067,laborable,11.06
08245,41091,laborable,11.059
03018,41091,festivo,11.058
15054,41091,laborable,11.052
07005,41091,laborable,10.978
34080,41091,laborable,10.975
15073,41091,festivo,10.952
15082,41091,laborable,10.941
04075,41091,laborable,10.934999999999999
18119_AM,41091,laborable,10.933
46169,41091,festivo,10.932
08145_AM,41091,laborable,10.923000000000002
10203,41091,laborable,10.88
30033,41091,laborable,10.874
04069,41091,laborable,10.869
08161,41091,laborable,10.854
13009_AM,41091,festivo,10.844000000000001
08279,41091,festivo,10.837
28096,29067,festivo,10.835
23044_AM,41091,festivo,10.831
46102,29067,festivo,10.818
45037_AM,41091,laborable,10.797
10035_AM,41091,laborable,10.795
08101,29067,festivo,10.793
14030_AM,29067,festivo,10.785
24163,41091,laborable,10.776
07048,29067,festivo,10.757
23034,29067,festivo,10.733999999999998
28014,29067,laborable,10.722
12027,29067,festivo,10.7
01059,29067,festivo,10.697
33016,41091,laborable,10.693
29097,41091,festivo,10.687999999999999
04062_AM,41091,festivo,10.685
28065,29067,festivo,10.663
14040,29067,festivo,10.639
23902,29067,festivo,10.609
07027,29067,laborable,10.607
03050,29067,festivo,10.599
08181,41091,laborable,10.597000000000001
01028_AM,41091,festivo,10.59
38019,41091,laborable,10.587
43905,41091,festivo,10.567
PT181,41091,laborable,10.562999999999999
05204_AM,41091,laborable,10.543
21064,29067,festivo,10.539
28092,29067,festivo,10.533
08217,29067,laborable,10.530000000000001
28066,29067,festivo,10.515
04904,29067,laborable,10.496
03082,29067,laborable,10.491
06901,41091,festivo,10.488
45166_AM,41091,laborable,10.482
39052,29067,laborable,10.481
28154,29067,festivo,10.48
46070,41091,laborable,10.452
23082_AM,29067,laborable,10.446
35021,41091,festivo,10.443000000000001
03063,41091,festivo,10.442
13093_AM,41091,laborable,10.434000000000001
07058_AM,41091,festivo,10.434000000000001
04099,41091,festivo,10.426
04053,41091,laborable,10.424
29902,41091,laborable,10.416
39087,41091,laborable,10.403
02009,41091,festivo,10.401
04049,29067,festivo,10.391
08044_AM,41091,laborable,10.379
06072,41091,festivo,10.375
46051,41091,laborable,10.375
03009,29067,laborable,10.362
45142,41091,laborable,10.355
17114,41091,festivo,10.354
43136,41091,laborable,10.353
PT11E,41091,laborable,10.350999999999999
15014,29067,laborable,10.343
28144,41091,laborable,10.342
23051,29067,festivo,10.335
37313_AM,41091,festivo,10.333
08301,29067,laborable,10.324
03047,41091,laborable,10.32
34120,41091,festivo,10.262
29002_AM,41091,festivo,10.26
10189,29067,laborable,10.239
41015,29067,laborable,10.228
46207,29067,laborable,10.227
04048_AM,29067,laborable,10.219000000000001
06135_AM,41091,festivo,10.21
23026,41091,laborable,10.199
35015,41091,laborable,10.198
29012,41091,laborable,10.196000000000002
04075,29067,festivo,10.168
04101,41091,laborable,10.145
15035,41091,laborable,10.132
49275,29067,laborable,10.131
30003,29067,festivo,10.122
28133,29067,laborable,10.120000000000001
38020,29067,laborable,10.115
08056,41091,festivo,10.112
09907_AM,41091,laborable,10.093
46244,29067,festivo,10.067
30902,29067,laborable,10.066
FRI32,41091,laborable,10.019
30019,41091,laborable,10.004999999999999
05242_AM,41091,laborable,10.0
28040,41091,laborable,9.998999999999999
24010,41091,laborable,9.981
13079,29067,laborable,9.973
07046,41091,festivo,9.969999999999999
16078,29067,laborable,9.966
19274_AM,41091,laborable,9.947
23070,29067,laborable,9.942
03066,41091,laborable,9.933
43905,41091,laborable,9.924
28170_AM,41091,festivo,9.916
33031,41091,festivo,9.909
04044_AM,29067,festivo,9.901
28090,29067,festivo,9.901
19117,41091,laborable,9.892
48901,29067,festivo,9.891
29049_AM,41091,festivo,9.884
38031,41091,festivo,9.876000000000001
08904,41091,laborable,9.83
04098_AM,29067,laborable,9.815999999999999
11017,29067,laborable,9.796
43092,29067,laborable,9.791
04006,29067,festivo,9.788
23903_AM,41091,festivo,9.785
40194,29067,laborable,9.777
38032,41091,laborable,9.775
18023,41091,festivo,9.748999999999999
35011,29067,laborable,9.743
06063,41091,festivo,9.725999999999999
41005,29067,laborable,9.697
35013,41091,laborable,9.69
02081,29067,laborable,9.683
17095,29067,laborable,9.681999999999999
30015,29067,festivo,9.674
06127,41091,laborable,9.67
04035,41091,festivo,9.665
13039,41091,festivo,9.652
08089,29067,laborable,9.651
04024,29067,festivo,9.636
06019_AM,29067,laborable,9.626
43137_AM,29067,laborable,9.625
15075,41091,laborable,9.621
43907,41091,festivo,9.619
30011,29067,festivo,9.606
45053,29067,laborable,9.589
41067,29067,festivo,9.586
46235,29067,laborable,9.583
07042,41091,festivo,9.577
10110,41091,laborable,9.575
06083,29067,festivo,9.573
21069_AM,29067,laborable,9.572
34120,29067,laborable,9.571
29046,41091,festivo,9.559000000000001
21035,29067,laborable,9.554
46177_AM,29067,laborable,9.553
40181,29067,laborable,9.54
10148,29067,laborable,9.532
23067,29067,festivo,9.526
48015,41091,festivo,9.525
28167,41091,laborable,9.514
18138,41091,festivo,9.511
28089,41091,laborable,9.505
13085,41091,laborable,9.5
08096,41091,festivo,9.498
46109,41091,laborable,9.491
18912_AM,29067,festivo,9.465
08180,41091,festivo,9.46
14008,41091,laborable,9.448
18056,41091,laborable,9.445
39076,41091,laborable,9.445
33012,41091,festivo,9.439
02037,29067,laborable,9.437999999999999
37046_AM,41091,festivo,9.436
46016_AM,41091,festivo,9.432
08266,41091,laborable,9.43
28083,29067,laborable,9.411
04053,29067,festivo,9.411
16106_AM,41091,laborable,9.408
46220,29067,festivo,9.402000000000001
13089_AM,41091,festivo,9.382
28002,29067,laborable,9.331999999999999
35023,41091,laborable,9.312
41071,29067,festivo,9.293
41056,29067,festivo,9.286999999999999
45163,29067,laborable,9.277000000000001
15002,41091,laborable,9.262
48095_AM,41091,laborable,9.257
32008,29067,laborable,9.242
46205,41091,laborable,9.218
28075,41091,laborable,9.218
45051_AM,41091,laborable,9.216000000000001
08054,29067,laborable,9.188
41099,29067,laborable,9.182
17079,29067,laborable,9.164
29073_AM,41091,laborable,9.153
46118_AM,29067,laborable,9.151
08121,41091,festivo,9.149
45102,29067,laborable,9.139
25072,29067,laborable,9.128
09410,41091,laborable,9.115
46011_AM,29067,laborable,9.114
08077,29067,laborable,9.113
23046_AM,29067,laborable,9.079
04016,41091,laborable,9.074
04017_AM,29067,festivo,9.073
31068_AM,41091,laborable,9.067
45132_AM,41091,laborable,9.067
02067_AM,41091,laborable,9.053
28038,41091,laborable,9.049
09059,41091,festivo,9.009
47165,41091,festivo,9.002
23038,41091,festivo,9.002
03050,41091,festivo,9.0
50163_AM,41091,laborable,8.986
28149,29067,laborable,8.978
04048_AM,41091,laborable,8.974
14074_AM,41091,festivo,8.964
15017,29067,laborable,8.954999999999998
18137_AM,29067,festivo,8.937000000000001
07050,41091,laborable,8.928
46190,41091,festivo,8.927
18907_AM,41091,laborable,8.918000000000001
23075,29067,laborable,8.908
10180_AM,29067,festivo,8.882
08009,29067,laborable,8.875
41097,29067,festivo,8.873999999999999
19086_AM,29067,festivo,8.873999999999999
45158_AM,29067,laborable,8.873000000000001
23096,41091,festivo,8.862
08123,41091,laborable,8.857000000000001
03121,41091,laborable,8.855
47030_AM,41091,laborable,8.855
13078,41091,laborable,8.853
03093,29067,laborable,8.852
14035,29067,festivo,8.842
21043_AM,29067,laborable,8.841999999999999
31201,41091,festivo,8.836
18035_AM,29067,festivo,8.835
23006,29067,festivo,8.812
28002,41091,festivo,8.8
18048,41091,festivo,8.796
17186,41091,laborable,8.786999999999999
39085,41091,laborable,8.775
30027,41091,festivo,8.75
46194,41091,laborable,8.745
46220,41091,laborable,8.736
46145,41091,laborable,8.729
FRK28,41091,laborable,8.724
18136_AM,29067,festivo,8.687999999999999
07062,41091,laborable,8.687000000000001
46022_AM,41091,laborable,8.674
37067_AM,41091,festivo,8.674
23038,29067,festivo,8.663
20063,41091,laborable,8.659
39016,29067,festivo,8.637
03074_AM,41091,festivo,8.632
49021,29067,laborable,8.627
06080_AM,41091,festivo,8.602
08240,29067,laborable,8.597
44216,29067,laborable,8.586
46029,29067,laborable,8.57
45205,41091,laborable,8.558
48089,29067,laborable,8.556000000000001
31098,41091,festivo,8.556
03050,29067,laborable,8.526
46159,29067,festivo,8.498000000000001
11025,29067,laborable,8.484
38020,41091,festivo,8.48
28084,29067,festivo,8.475000000000001
38005,29067,laborable,8.474
07001,29067,laborable,8.473
08163,41091,laborable,8.466000000000001
08221,41091,festivo,8.443
38035_AM,41091,festivo,8.434999999999999
21061,29067,laborable,8.418
33035,29067,laborable,8.408
06093_AM,29067,laborable,8.407
25012,41091,laborable,8.403
07062,41091,festivo,8.4
36003,41091,laborable,8.389
08284_AM,41091,festivo,8.385
32034_AM,29067,festivo,8.374
13064,29067,festivo,8.369
18093,41091,festivo,8.359
18039,29067,festivo,8.338
26011,41091,laborable,8.331
07059,29067,laborable,8.329
39008,41091,laborable,8.318
28125,41091,festivo,8.315
13092_AM,41091,festivo,8.31
28160,29067,laborable,8.307
28073,29067,laborable,8.305
30023,29067,laborable,8.304
31232,41091,festivo,8.299
15002,29067,laborable,8.283
35002,29067,laborable,8.282
21069_AM,29067,festivo,8.276
23006,41091,festivo,8.274000000000001
13079,41091,festivo,8.263
40149_AM,29067,festivo,8.257
13063_AM,41091,festivo,8.245
02008_AM,29067,laborable,8.24
33045,41091,laborable,8.233
03093,41091,laborable,8.228
23090_AM,29067,laborable,8.228
50095_AM,41091,laborable,8.218
33076,41091,laborable,8.213000000000001
37170_AM,41091,festivo,8.207
46022_AM,29067,laborable,8.203
47023_AM,41091,laborable,8.193999999999999
12124,41091,laborable,8.192
02079,41091,festivo,8.182
23090_AM,29067,festivo,8.182
23046_AM,41091,laborable,8.18
33014,41091,laborable,8.178
03099,41091,festivo,8.178
48015,41091,laborable,8.169
48015,29067,laborable,8.164
12028,29067,festivo,8.15
41053,29067,festivo,8.148
03113,29067,laborable,8.148
28152,29067,laborable,8.144
39035,41091,festivo,8.144
08157,29067,laborable,8.139
47071_AM,41091,laborable,8.122
21064,29067,laborable,8.119
45201,41091,laborable,8.119
04098_AM,29067,festivo,8.114
03094,41091,laborable,8.108
13063_AM,41091,laborable,8.107
28066,41091,festivo,8.106
35004,41091,festivo,8.105
43904,41091,laborable,8.101
41042,29067,festivo,8.09
08006,41091,laborable,8.09
30010,41091,laborable,8.084
28100,41091,laborable,8.083
10216_AM,41091,laborable,8.082
35017,29067,laborable,8.08
08076,41091,festivo,8.074
45183,41091,laborable,8.063
08208_AM,41091,laborable,8.048
17169_AM,41091,laborable,8.041
27057,41091,festivo,8.04
46128_AM,29067,laborable,8.028
04053,41091,festivo,8.028
18194,41091,laborable,8.026
13089_AM,41091,laborable,8.023
41102,29067,festivo,8.013
38026,41091,festivo,8.01
